CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-02-01 00:00,degC,9.53626543209872,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-03-01 00:00,degC,9.56451612903222,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-04-01 00:00,degC,10.9848611111111,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-05-01 00:00,degC,11.1278225806451,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-06-01 00:00,degC,10.0007183908047,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-07-01 00:00,degC,9.71370967741931,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-08-01 00:00,degC,9.1915322580645,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-09-01 00:00,degC,9.32152777777779,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-10-01 00:00,degC,9.52284946236557,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-11-01 00:00,degC,10.1884722222222,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2010-12-01 00:00,degC,9.18333333333336,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-01-01 00:00,degC,7.34166666666666,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-02-01 00:00,degC,8.636755952381,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-03-01 00:00,degC,9.29341397849458,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-04-01 00:00,degC,10.2433333333333,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-05-01 00:00,degC,11.0020161290322,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-06-01 00:00,degC,10.7163888888889,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-07-01 00:00,degC,9.46223118279574,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-08-01 00:00,degC,8.50431034482746,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-09-01 00:00,degC,8.20416666666668,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-10-01 00:00,degC,8.81384408602163,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-11-01 00:00,degC,9.72986111111106,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2011-12-01 00:00,degC,9.8413978494624,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-01-01 00:00,degC,8.88978494623663,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-02-01 00:00,degC,7.73347701149418,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-03-01 00:00,degC,9.63104838709672,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-04-01 00:00,degC,9.55972222222221,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-05-01 00:00,degC,10.2518817204301,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-06-01 00:00,degC,9.45763888888893,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-07-01 00:00,degC,9.58736559139785,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-08-01 00:00,degC,9.27069892473121,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-09-01 00:00,degC,8.34236111111101,Preliminar
